13:27:51.037 [main] INFO  Application - BPM Message Parser for Apache Druid starting...
13:27:51.900 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_039.json|file_size_bytes=12724|read_ns=662242|read_ms=0.662242|parse_ns=917756|parse_ms=0.917756|file_total_ns=1580570|file_total_ms=1.58057
13:27:51.901 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=17305|json_bytes=17420|deserialize_ns=546527|deserialize_ms=0.546527|total_ns=546729|total_ms=0.546729|throughput_mb_s=30.38618143869609
13:27:51.902 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_040.json|file_size_bytes=17420|read_ns=713042|read_ms=0.713042|parse_ns=788107|parse_ms=0.788107|file_total_ns=1501753|file_total_ms=1.501753
13:27:51.903 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=15009|json_bytes=15108|deserialize_ns=658693|deserialize_ms=0.658693|total_ns=658903|total_ms=0.658903|throughput_mb_s=21.866817380199553
13:27:51.903 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_041.json|file_size_bytes=15108|read_ns=475770|read_ms=0.47577|parse_ns=868367|parse_ms=0.868367|file_total_ns=1344717|file_total_ms=1.344717
13:27:51.905 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=18394|json_bytes=18507|deserialize_ns=713781|deserialize_ms=0.713781|total_ns=723581|total_ms=0.723581|throughput_mb_s=24.39208682059157
13:27:51.905 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_042.json|file_size_bytes=18507|read_ns=613722|read_ms=0.613722|parse_ns=936481|parse_ms=0.936481|file_total_ns=1550845|file_total_ms=1.550845
13:27:51.906 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=13541|json_bytes=13626|deserialize_ns=619660|deserialize_ms=0.61966|total_ns=619879|total_ms=0.619879|throughput_mb_s=20.96339162215781
13:27:51.906 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_043.json|file_size_bytes=13626|read_ns=657485|read_ms=0.657485|parse_ns=830037|parse_ms=0.830037|file_total_ns=1488084|file_total_ms=1.488084
13:27:51.908 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=14210|json_bytes=14304|deserialize_ns=699063|deserialize_ms=0.699063|total_ns=699264|total_ms=0.699264|throughput_mb_s=19.508164901775295
